Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,1,Travel_Rarely,1294,Research & Development,26,1,Life Sciences,3,Male,91,4,2,Manufacturing Director,2,Married,8120,23475,3,No,15,3,4,0,4,2,2,4,0,4,3
40,0,Travel_Rarely,1322,Research & Development,16,3,Medical,2,Male,48,3,4,Manager,4,Single,15600,22967,5,No,20,4,2,1,18,4,2,9,2,1,7
32,0,Travel_Frequently,882,Sales,9,4,Marketing,4,Male,49,3,2,Sales Executive,3,Married,9070,10964,4,Yes,17,3,2,1,9,3,2,2,0,2,2
46,0,Travel_Frequently,1428,Research & Development,16,4,Other,4,Female,93,3,5,Research Director,4,Single,19122,10481,1,No,12,3,2,1,17,3,1,15,8,0,6
36,0,Travel_Rarely,349,Research & Development,23,3,Other,3,Male,76,4,2,Healthcare Representative,4,Married,8732,11552,3,Yes,17,3,3,1,4,5,3,2,2,2,2
40,0,Non-Travel,1074,Research & Development,27,4,Life Sciences,4,Female,37,3,2,Healthcare Representative,4,Single,8913,2916,1,No,15,3,2,0,6,2,3,2,0,1,0
46,1,Travel_Rarely,771,Research & Development,25,4,Medical,2,Female,49,4,4,Manager,2,Married,15530,23383,1,Yes,13,3,3,1,14,0,3,12,11,6,10
33,0,Travel_Rarely,166,Research & Development,14,3,Medical,4,Male,77,3,2,Research Scientist,2,Divorced,8589,26384,2,No,22,4,3,1,5,2,2,2,2,1,2
38,0,Travel_Rarely,1183,Research & Development,9,1,Life Sciences,3,Female,68,3,2,Manufacturing Director,4,Single,8182,13985,1,No,14,3,4,1,4,5,3,4,2,3,1
40,0,Travel_Frequently,610,Research & Development,4,3,Technical Degree,2,Male,71,2,2,Research Scientist,4,Divorced,8703,6980,8,No,17,3,3,0,6,2,3,4,2,3,4
40,1,Non-Travel,1096,Sales,26,3,Life Sciences,3,Male,61,3,1,Sales Representative,4,Divorced,5010,23819,5,No,23,4,1,1,2,3,2,2,1,0,2
29,0,Travel_Rarely,791,Research & Development,18,2,Medical,2,Female,53,4,4,Research Director,2,Married,14957,20268,2,No,25,4,4,3,11,2,3,11,11,10,7
33,0,Non-Travel,348,Research & Development,12,4,Other,4,Female,92,1,2,Research Scientist,1,Single,8691,9584,5,Yes,25,4,1,1,8,5,3,3,1,2,0
21,1,Travel_Frequently,891,Research & Development,29,4,Other,1,Male,69,3,2,Manufacturing Director,1,Married,8499,8895,7,No,22,4,1,1,4,6,3,2,1,2,2
22,0,Travel_Rarely,1083,Research & Development,11,3,Other,3,Male,58,3,3,Healthcare Representative,3,Married,11684,3979,0,Yes,23,4,3,1,6,2,3,2,0,1,0
50,0,Travel_Rarely,942,Sales,2,2,Life Sciences,1,Female,63,3,3,Sales Executive,4,Married,11329,11874,8,No,17,3,4,2,7,3,4,4,1,1,3
42,1,Travel_Rarely,741,Research & Development,15,2,Other,3,Male,76,1,4,Research Director,4,Divorced,15174,16951,5,Yes,24,4,2,1,11,2,2,11,4,11,0
49,1,Travel_Rarely,913,Research & Development,18,1,Technical Degree,1,Male,80,4,1,Research Scientist,2,Married,5272,18546,8,No,11,3,1,0,2,3,3,2,1,1,1
23,0,Non-Travel,194,Research & Development,1,4,Other,3,Female,79,3,4,Manager,3,Single,14853,7885,0,No,22,4,4,0,8,4,2,8,1,2,5
58,1,Travel_Rarely,534,Sales,5,3,Medical,1,Female,46,3,2,Sales Executive,2,Single,8111,18673,0,Yes,13,3,3,0,4,6,3,3,2,1,0
37,1,Travel_Rarely,921,Research & Development,10,4,Life Sciences,4,Female,41,4,1,Research Scientist,1,Single,5167,16461,2,No,19,3,3,2,3,2,2,2,1,1,1
57,0,Travel_Rarely,826,Research & Development,28,2,Medical,1,Male,89,4,3,Manufacturing Director,4,Single,12042,9216,6,Yes,11,3,2,0,10,3,3,8,1,2,5
44,1,Travel_Rarely,1094,Sales,19,4,Medical,4,Male,63,2,3,Sales Executive,1,Married,12167,8973,0,Yes,14,3,4,0,15,2,4,9,4,6,8
48,0,Non-Travel,1131,Research & Development,27,3,Technical Degree,3,Male,34,3,2,Manufacturing Director,3,Married,8767,25913,2,No,16,3,3,1,6,2,2,2,2,1,2
28,0,Travel_Rarely,1379,Research & Development,2,4,Medical,1,Female,48,3,4,Manager,2,Divorced,15064,24951,7,No,12,3,2,1,9,2,2,5,4,4,3
54,1,Travel_Frequently,1226,Research & Development,22,1,Other,2,Male,69,2,4,Manager,3,Married,16205,5171,8,Yes,19,3,1,0,19,4,1,6,5,1,6
46,0,Non-Travel,731,Sales,18,3,Marketing,4,Female,52,4,3,Sales Executive,4,Married,11141,25641,8,No,18,3,4,1,6,3,3,6,0,2,4
29,1,Travel_Rarely,1084,Human Resources,2,4,Life Sciences,4,Female,36,3,2,Human Resources,2,Married,9301,15394,7,No,17,3,3,0,10,2,1,10,2,7,4
32,0,Travel_Frequently,1269,Research & Development,5,3,Medical,2,Male,50,2,2,Healthcare Representative,4,Married,8888,16316,6,No,25,4,3,1,5,3,2,1,1,0,1
28,0,Travel_Rarely,1180,Research & Development,5,3,Technical Degree,2,Female,30,3,2,Manufacturing Director,2,Married,8597,6453,2,No,19,3,3,2,4,2,1,2,2,0,0
53,1,Non-Travel,225,Research & Development,15,4,Medical,1,Male,46,3,1,Research Scientist,3,Married,5488,13063,4,Yes,12,3,3,1,2,4,2,1,0,0,1
38,1,Travel_Rarely,822,Research & Development,8,2,Technical Degree,4,Male,73,3,4,Research Director,1,Single,15583,10187,7,Yes,16,3,4,1,11,3,2,3,1,3,1
36,0,Travel_Rarely,493,Research & Development,14,4,Other,3,Female,72,4,5,Research Director,3,Married,18553,5730,5,Yes,24,4,4,0,13,2,3,12,9,2,3
40,1,Travel_Rarely,305,Research & Development,29,2,Medical,1,Male,46,2,5,Manager,3,Married,18377,16663,3,Yes,12,3,3,1,16,3,2,10,8,0,4
35,1,Travel_Rarely,1196,Research & Development,5,3,Medical,3,Male,44,3,4,Manager,3,Divorced,15277,21954,8,No,12,3,2,1,10,4,2,9,2,7,9
40,0,Travel_Rarely,615,Sales,16,2,Life Sciences,1,Male,72,3,2,Sales Executive,4,Married,8607,19637,6,No,19,3,4,0,8,2,4,1,1,0,1
26,0,Travel_Rarely,1263,Sales,26,3,Other,4,Male,97,1,4,Manager,3,Married,14645,15818,5,Yes,24,4,3,1,8,2,2,7,6,0,3
37,0,Travel_Rarely,1406,Human Resources,19,3,Human Resources,4,Female,50,3,5,Manager,3,Married,18329,10104,0,Yes,25,4,4,0,16,2,4,9,2,2,1
28,0,Travel_Rarely,342,Human Resources,15,4,Other,4,Male,69,2,4,Manager,1,Married,15215,22299,8,No,14,3,3,1,10,3,3,9,9,2,9
44,0,Travel_Rarely,1238,Research & Development,27,3,Medical,3,Female,68,1,2,Manufacturing Director,2,Married,9176,8144,7,No,19,3,4,0,7,3,3,7,5,2,6
43,1,Travel_Rarely,594,Research & Development,7,3,Life Sciences,1,Female,42,1,2,Research Scientist,2,Single,8941,4988,5,Yes,18,3,3,0,8,4,3,3,2,1,0
52,1,Travel_Rarely,1090,Sales,20,4,Marketing,4,Male,30,1,2,Sales Executive,2,Married,8874,23966,7,Yes,13,3,4,0,10,6,4,3,1,1,0
52,0,Travel_Rarely,303,Research & Development,1,3,Technical Degree,3,Male,87,3,2,Laboratory Technician,3,Single,9279,26402,2,No,25,4,4,3,10,4,3,6,2,2,0
55,0,Travel_Rarely,1256,Sales,5,4,Marketing,4,Male,71,3,5,Manager,4,Married,18062,10535,2,No,19,3,4,1,13,5,3,5,0,5,0
49,0,Non-Travel,188,Research & Development,25,1,Other,1,Male,68,3,4,Manager,4,Divorced,15107,24555,4,No,24,4,2,0,8,2,3,2,1,1,2
31,0,Travel_Rarely,723,Research & Development,5,5,Technical Degree,1,Male,95,4,4,Research Director,3,Single,15388,17029,5,Yes,17,3,3,1,13,0,1,12,11,12,2
49,1,Travel_Rarely,126,Research & Development,19,3,Other,1,Male,52,3,2,Manufacturing Director,2,Married,9209,14078,0,No,25,4,3,0,10,3,3,3,1,2,3
24,0,Travel_Rarely,1285,Research & Development,29,5,Medical,4,Female,74,4,5,Manager,3,Divorced,18270,26881,5,Yes,12,3,4,1,10,6,1,3,3,1,3
51,1,Travel_Rarely,583,Sales,9,1,Life Sciences,4,Male,77,2,2,Sales Executive,2,Single,8769,6719,8,No,17,3,4,1,6,2,3,3,0,0,0
20,0,Travel_Rarely,1288,Research & Development,11,3,Life Sciences,4,Male,40,2,1,Research Scientist,1,Divorced,5329,10235,3,No,16,3,2,0,2,3,3,1,1,0,1
22,0,Travel_Frequently,747,Research & Development,1,3,Technical Degree,3,Male,53,2,5,Manager,3,Married,18081,23058,3,Yes,14,3,2,1,10,5,4,6,1,2,4
28,1,Travel_Rarely,799,Sales,25,3,Life Sciences,4,Male,97,3,1,Sales Representative,3,Married,5677,18110,8,No,22,4,2,0,3,2,2,3,2,0,3
51,1,Travel_Rarely,1016,Research & Development,21,4,Medical,2,Male,94,4,3,Manufacturing Director,1,Single,12242,8236,7,No,18,3,3,0,13,6,1,10,6,10,2
39,0,Travel_Rarely,1438,Sales,23,3,Medical,3,Male,69,1,2,Sales Executive,3,Married,8689,26752,1,Yes,19,3,4,1,10,4,2,10,7,2,2
42,0,Travel_Frequently,1273,Research & Development,28,3,Medical,3,Male,93,3,4,Research Director,4,Single,15412,21446,4,No,22,4,3,0,12,3,3,7,1,4,7
35,0,Travel_Rarely,563,Research & Development,13,3,Technical Degree,3,Female,74,2,2,Healthcare Representative,2,Divorced,8881,22793,0,No,25,4,4,0,5,3,3,4,3,3,4
58,0,Travel_Rarely,657,Research & Development,23,3,Medical,4,Female,43,4,3,Manufacturing Director,2,Single,11605,22581,3,No,24,4,4,0,8,5,2,7,6,4,7
39,0,Non-Travel,913,Research & Development,29,3,Other,4,Male,54,3,1,Laboratory Technician,1,Married,4879,5094,4,No,12,3,4,0,2,3,3,2,1,1,0
53,1,Non-Travel,1281,Research & Development,23,2,Life Sciences,1,Female,85,3,4,Research Director,2,Married,15436,5664,7,Yes,18,3,3,1,18,3,4,8,4,6,2
25,0,Travel_Rarely,1169,Research & Development,22,3,Other,2,Female,57,4,4,Research Director,3,Married,15028,10062,6,No,11,3,3,1,8,3,3,7,4,5,0
37,0,Travel_Rarely,1210,Human Resources,13,3,Human Resources,1,Male,60,4,2,Human Resources,3,Single,8541,19528,6,No,15,3,2,0,6,4,3,4,4,2,0
47,0,Travel_Rarely,920,Research & Development,20,1,Life Sciences,1,Male,83,1,4,Research Director,4,Divorced,14927,18944,8,No,14,3,2,0,9,2,4,3,3,3,3
45,0,Travel_Rarely,115,Sales,4,4,Marketing,3,Female,96,3,2,Sales Executive,4,Married,8776,24266,0,Yes,21,4,1,1,4,2,2,4,3,4,1
40,0,Travel_Rarely,1405,Research & Development,17,2,Technical Degree,3,Female,57,2,5,Manager,3,Married,18120,17354,6,No,17,3,4,0,16,3,1,14,2,6,11
39,1,Travel_Rarely,457,Research & Development,4,3,Medical,3,Female,41,4,2,Laboratory Technician,3,Married,7992,13067,1,Yes,22,4,1,0,4,2,4,2,0,0,2
59,1,Travel_Rarely,619,Research & Development,26,3,Other,4,Male,97,3,1,Laboratory Technician,2,Single,5504,2276,5,Yes,23,4,1,2,2,5,3,1,0,1,1
49,0,Travel_Rarely,263,Research & Development,3,4,Medical,4,Male,97,3,2,Manufacturing Director,2,Divorced,8597,23524,4,No,25,4,4,1,4,2,3,4,3,0,0
50,1,Travel_Rarely,1477,Sales,28,3,Other,1,Male,42,3,1,Sales Representative,4,Married,5729,11963,7,No,15,3,3,0,5,2,3,1,0,0,0
42,1,Travel_Frequently,1023,Research & Development,11,4,Technical Degree,3,Male,51,4,4,Manager,4,Married,15310,21436,5,Yes,23,4,3,0,13,5,2,5,2,5,2
42,1,Travel_Rarely,535,Research & Development,19,5,Technical Degree,2,Male,69,1,2,Manufacturing Director,1,Married,8877,23184,0,Yes,25,4,4,2,4,2,3,1,1,0,1
29,1,Travel_Frequently,474,Research & Development,27,2,Life Sciences,1,Female,35,1,2,Research Scientist,4,Single,8577,21299,4,No,13,3,4,0,5,3,2,5,2,5,2
54,0,Travel_Rarely,655,Research & Development,1,1,Other,2,Male,84,3,2,Laboratory Technician,1,Married,8208,21081,3,No,24,4,4,1,4,2,3,1,0,0,0
37,0,Travel_Rarely,1007,Research & Development,20,2,Life Sciences,3,Female,34,2,4,Research Director,3,Married,14831,18959,7,Yes,17,3,3,1,13,0,3,6,1,5,4
58,1,Travel_Rarely,432,Research & Development,23,3,Medical,1,Female,39,3,2,Manufacturing Director,4,Single,8412,16538,4,Yes,14,3,4,0,7,2,1,6,4,4,1
50,0,Travel_Rarely,1214,Research & Development,8,4,Medical,4,Male,37,3,1,Laboratory Technician,3,Divorced,5103,5255,0,Yes,11,3,3,2,3,3,3,3,1,1,0
37,0,Travel_Rarely,694,Research & Development,9,3,Medical,2,Male,79,3,4,Research Director,2,Married,15723,23784,2,No,16,3,2,0,19,2,3,16,1,12,2
23,0,Travel_Rarely,1400,Sales,15,3,Other,3,Female,59,2,4,Manager,2,Married,14682,17626,0,Yes,16,3,3,1,8,4,2,7,4,1,6
22,1,Non-Travel,1265,Sales,11,2,Other,3,Female,93,3,2,Sales Executive,4,Single,8464,2975,0,Yes,18,3,4,0,4,2,2,3,3,3,2
29,0,Travel_Frequently,1193,Research & Development,28,2,Other,4,Female,45,1,4,Research Director,3,Divorced,14832,20500,2,Yes,15,3,3,0,11,6,3,3,3,3,3
52,0,Travel_Rarely,493,Human Resources,15,2,Medical,2,Male,92,3,5,Manager,2,Divorced,19495,14056,4,No,22,4,3,1,24,2,4,18,8,2,3
47,1,Travel_Frequently,545,Sales,24,3,Life Sciences,3,Male,30,3,1,Sales Representative,2,Divorced,5856,2829,0,Yes,17,3,4,1,4,6,4,1,0,0,0
40,1,Travel_Rarely,1348,Sales,5,3,Medical,2,Female,45,4,2,Sales Executive,3,Single,8456,5490,1,Yes,25,4,2,0,8,3,3,4,4,1,1
23,1,Travel_Rarely,940,Sales,4,3,Marketing,2,Male,35,4,4,Manager,4,Married,14642,2193,0,No,16,3,1,0,8,3,3,7,6,1,0
43,1,Travel_Rarely,977,Research & Development,14,5,Technical Degree,1,Female,52,2,2,Healthcare Representative,4,Married,8456,20423,6,Yes,14,3,3,1,9,2,3,8,5,5,0
27,1,Travel_Rarely,1075,Sales,3,3,Life Sciences,3,Female,38,3,3,Sales Executive,1,Single,12188,15002,0,Yes,16,3,3,0,8,3,3,4,3,2,0
31,0,Travel_Rarely,739,Research & Development,15,2,Life Sciences,2,Male,67,3,4,Research Director,4,Divorced,15306,20458,6,No,16,3,3,2,9,3,2,7,6,3,0
40,0,Non-Travel,1428,Research & Development,10,3,Other,2,Male,96,3,4,Manager,2,Married,15992,14517,1,No,17,3,4,0,19,1,4,12,7,3,3
27,0,Travel_Rarely,964,Research & Development,14,3,Other,3,Female,35,3,2,Manufacturing Director,2,Divorced,8885,13686,7,No,25,4,3,3,5,2,2,3,3,3,1
50,0,Travel_Frequently,624,Sales,23,3,Other,3,Male,70,4,2,Sales Executive,4,Single,8314,2561,5,No,18,3,3,1,5,2,1,1,1,0,1
21,1,Travel_Rarely,1169,Research & Development,9,3,Other,4,Male,39,3,2,Research Scientist,3,Married,7966,4416,8,No,23,4,1,0,4,3,2,3,2,0,2
42,0,Travel_Frequently,213,Research & Development,11,4,Medical,3,Male,92,2,2,Research Scientist,4,Married,8511,4446,0,No,13,3,2,0,6,6,4,5,1,5,2
26,1,Travel_Frequently,425,Sales,7,3,Other,3,Male,84,3,3,Sales Executive,2,Single,11485,11696,1,Yes,13,3,1,0,8,5,3,1,1,1,0
31,1,Travel_Rarely,443,Research & Development,2,4,Other,2,Female,94,2,1,Research Scientist,2,Divorced,4861,16599,2,No,13,3,3,0,2,3,2,2,2,2,0
46,0,Travel_Frequently,1373,Research & Development,1,2,Medical,2,Male,80,2,2,Research Scientist,1,Married,8838,7257,8,No,13,3,3,2,8,3,3,1,1,0,1
27,0,Travel_Rarely,1271,Sales,18,3,Marketing,4,Female,42,4,4,Manager,3,Married,14511,19098,4,No,20,4,3,2,9,4,3,4,1,1,2
23,0,Non-Travel,1071,Research & Development,6,2,Technical Degree,3,Female,54,4,4,Research Director,1,Married,14864,26418,1,No,11,3,3,1,8,2,2,7,2,6,0
37,0,Travel_Rarely,948,Research & Development,1,1,Life Sciences,3,Female,38,3,1,Research Scientist,3,Divorced,5365,26584,3,No,15,3,4,1,3,4,3,3,2,1,2
44,1,Travel_Rarely,1178,Research & Development,6,4,Life Sciences,4,Male,50,4,1,Laboratory Technician,1,Single,4953,5514,7,Yes,13,3,2,0,4,2,4,2,1,1,2
37,0,Travel_Rarely,716,Research & Development,9,1,Medical,4,Male,76,3,1,Research Scientist,3,Married,5240,20640,2,Yes,13,3,1,1,3,2,3,2,2,1,1
45,0,Travel_Rarely,455,Research & Development,13,4,Other,2,Male,37,3,5,Manager,3,Married,19455,23058,7,No,13,3,4,0,23,5,4,21,8,19,2
44,0,Travel_Rarely,455,Sales,17,1,Medical,1,Female,77,2,4,Manager,3,Married,15030,14102,7,No,16,3,3,0,14,5,3,10,9,0,8
35,1,Travel_Rarely,404,Sales,24,3,Medical,2,Male,49,4,1,Sales Representative,3,Married,5070,11500,1,Yes,11,3,2,2,2,2,4,2,0,2,2
53,0,Travel_Rarely,698,Research & Development,18,3,Other,3,Female,34,4,3,Healthcare Representative,4,Divorced,12443,24251,1,Yes,21,4,4,1,15,4,3,3,3,1,0
24,1,Travel_Rarely,737,Research & Development,5,4,Other,3,Female,39,2,4,Research Director,3,Single,15198,5008,6,Yes,11,3,4,0,8,3,1,7,3,7,4
52,1,Travel_Rarely,1385,Sales,24,5,Marketing,2,Female,43,4,4,Manager,2,Single,14823,25237,6,No,24,4,3,0,11,3,3,6,3,3,1
45,1,Travel_Rarely,338,Research & Development,19,3,Other,2,Female,34,2,1,Laboratory Technician,4,Married,5453,24068,2,No,18,3,2,1,3,2,3,1,0,0,0
28,1,Travel_Rarely,1499,Research & Development,29,4,Medical,1,Male,90,2,2,Laboratory Technician,2,Married,8802,19763,5,Yes,11,3,4,0,4,3,3,3,1,3,2
55,1,Travel_Frequently,115,Research & Development,25,3,Technical Degree,1,Male,50,2,4,Research Director,4,Single,16094,26908,1,Yes,13,3,1,2,16,2,3,5,3,0,0
57,0,Non-Travel,314,Research & Development,12,3,Medical,2,Female,31,2,4,Manager,4,Divorced,15827,14122,4,Yes,21,4,4,1,19,2,3,13,1,9,1
45,0,Travel_Rarely,705,Sales,6,3,Other,4,Female,71,3,2,Sales Executive,2,Divorced,8740,4473,2,No,17,3,4,0,9,3,3,7,5,4,5
56,1,Non-Travel,1200,Sales,21,2,Medical,1,Male,68,3,2,Sales Executive,2,Married,8800,21009,8,No,20,4,4,1,10,3,3,6,5,0,0
22,0,Travel_Frequently,970,Research & Development,15,1,Technical Degree,3,Female,37,4,4,Manager,4,Single,14388,22110,3,No,21,4,4,2,8,3,4,4,1,2,0
55,0,Non-Travel,793,Human Resources,21,3,Life Sciences,4,Male,57,3,4,Manager,1,Divorced,15862,24219,1,No,12,3,2,0,17,3,2,9,8,1,2
56,0,Non-Travel,1271,Research & Development,10,2,Other,4,Male,32,4,3,Manufacturing Director,2,Married,11994,2102,2,No,22,4,1,0,7,3,3,4,1,2,1
20,0,Non-Travel,838,Sales,4,3,Life Sciences,1,Male,81,3,5,Manager,3,Divorced,17569,25735,8,Yes,25,4,3,1,10,3,3,7,0,7,7
20,0,Travel_Frequently,675,Sales,14,2,Medical,3,Female,59,2,1,Sales Representative,1,Divorced,5365,25304,7,Yes,19,3,3,0,2,2,4,1,0,1,0
37,0,Travel_Rarely,483,Research & Development,6,3,Life Sciences,4,Male,50,3,1,Laboratory Technician,3,Married,5867,20708,5,No,18,3,2,0,4,4,2,1,0,1,0
28,0,Travel_Frequently,1124,Research & Development,12,4,Other,4,Male,94,3,3,Healthcare Representative,2,Single,12480,19325,1,No,21,4,1,1,10,3,3,9,4,8,3
21,1,Travel_Frequently,1332,Research & Development,20,3,Other,3,Female,53,3,4,Manager,2,Single,15180,17701,4,Yes,23,4,4,1,8,5,2,4,3,0,4
38,0,Travel_Rarely,1138,Research & Development,20,4,Medical,3,Female,46,2,2,Manufacturing Director,4,Divorced,8905,23042,7,No,23,4,3,3,10,2,3,9,0,4,4
41,0,Non-Travel,733,Research & Development,8,1,Life Sciences,4,Male,35,3,1,Research Scientist,4,Married,5273,13041,2,No,18,3,4,1,3,3,3,3,1,3,0
57,0,Travel_Rarely,210,Sales,15,4,Other,4,Male,66,3,1,Sales Representative,1,Divorced,5625,4911,5,No,22,4,3,0,3,2,4,3,3,2,0
23,0,Travel_Rarely,193,Research & Development,20,1,Other,1,Male,55,4,2,Manufacturing Director,2,Married,8473,15746,2,No,19,3,1,0,4,2,3,3,2,3,3
55,0,Travel_Rarely,679,Sales,11,1,Other,4,Male,92,4,5,Manager,1,Divorced,19027,19981,0,No,12,3,3,1,18,3,3,4,1,4,2
29,1,Travel_Frequently,1349,Research & Development,12,4,Life Sciences,3,Female,83,2,1,Laboratory Technician,1,Single,4902,25586,1,No,14,3,4,0,2,0,3,1,1,1,0
45,0,Travel_Rarely,1081,Sales,2,4,Life Sciences,1,Male,82,3,2,Sales Executive,3,Single,8742,7408,5,No,23,4,3,0,7,2,3,3,3,2,0
49,0,Travel_Rarely,1150,Human Resources,28,3,Medical,4,Female,65,3,4,Manager,2,Married,15500,18383,1,No,19,3,2,0,20,3,3,18,10,12,0
44,0,Travel_Rarely,301,Research & Development,11,4,Medical,3,Male,82,3,1,Laboratory Technician,4,Married,5395,16455,4,No,22,4,3,0,3,5,3,2,1,2,1
25,0,Travel_Rarely,1394,Research & Development,5,1,Other,4,Female,77,3,2,Manufacturing Director,4,Married,8968,9550,6,No,24,4,2,0,6,2,3,5,3,5,3
49,0,Travel_Rarely,1451,Sales,15,3,Life Sciences,2,Male,68,3,1,Sales Representative,1,Divorced,5340,11849,3,No,19,3,3,0,5,2,3,3,1,1,3
48,0,Travel_Rarely,1350,Sales,6,3,Marketing,3,Male,68,2,2,Sales Executive,2,Married,8883,6558,1,No,25,4,3,1,10,3,3,1,1,1,1
20,0,Travel_Rarely,946,Research & Development,12,3,Life Sciences,4,Female,68,4,5,Research Director,4,Married,18094,5625,6,No,19,3,1,0,10,2,3,1,0,1,1
39,0,Non-Travel,955,Research & Development,25,2,Medical,3,Male,72,4,4,Research Director,4,Married,15641,9655,5,Yes,16,3,1,0,19,6,3,2,2,0,2
51,0,Travel_Rarely,948,Sales,5,4,Life Sciences,1,Male,82,3,3,Sales Executive,3,Single,12090,18490,8,No,22,4,3,2,6,4,3,2,2,1,2
47,0,Travel_Rarely,454,Sales,6,3,Marketing,4,Female,99,2,4,Manager,3,Married,15703,22857,0,No,22,4,3,0,14,2,4,8,5,7,0
51,0,Travel_Rarely,1077,Research & Development,8,3,Life Sciences,1,Male,33,3,2,Healthcare Representative,4,Divorced,9360,9477,3,No,25,4,2,1,9,3,3,3,0,2,3
47,0,Travel_Frequently,326,Sales,5,2,Marketing,4,Male,92,4,1,Sales Representative,3,Divorced,5227,2170,3,No,13,3,3,1,5,2,3,2,2,1,0
43,0,Travel_Rarely,980,Research & Development,17,4,Medical,4,Female,90,3,3,Manufacturing Director,4,Married,12251,12058,3,No,21,4,3,1,13,3,4,7,0,3,2
36,1,Travel_Rarely,1349,Sales,2,4,Other,2,Male,45,2,1,Sales Representative,2,Divorced,5093,19767,5,No,24,4,3,0,2,3,3,2,2,0,1
53,1,Travel_Rarely,1175,Sales,16,4,Marketing,2,Female,42,2,5,Manager,3,Single,18932,16633,5,Yes,25,4,4,2,23,3,2,2,1,0,0
42,0,Travel_Rarely,1355,Sales,12,4,Other,4,Female,85,3,4,Manager,2,Single,16433,2749,8,No,15,3,2,1,20,3,3,8,4,1,2
37,0,Travel_Frequently,351,Research & Development,3,1,Medical,4,Female,75,4,2,Laboratory Technician,1,Married,8045,13333,6,No,25,4,1,0,4,2,3,3,2,2,0
36,0,Travel_Rarely,1321,Human Resources,29,2,Other,2,Male,88,1,1,Human Resources,2,Divorced,5647,8771,0,No,23,4,3,0,5,4,3,4,3,0,4
31,1,Travel_Rarely,610,Research & Development,22,1,Technical Degree,4,Male,33,3,1,Research Scientist,4,Single,5674,22008,3,No,19,3,3,2,3,3,1,3,3,1,2
28,1,Travel_Rarely,1268,Sales,23,4,Marketing,1,Female,60,4,1,Sales Representative,3,Divorced,5792,2393,6,No,16,3,4,1,3,2,2,1,0,1,0
49,0,Travel_Rarely,723,Research & Development,23,2,Other,3,Female,98,3,1,Research Scientist,3,Single,4948,15627,3,No,12,3,4,1,4,3,3,4,0,3,2
26,0,Travel_Frequently,1250,Research & Development,11,3,Technical Degree,3,Male,50,3,4,Research Director,4,Single,15038,9159,5,No,17,3,1,1,8,3,3,2,1,0,0
51,0,Travel_Rarely,1324,Sales,16,2,Other,3,Male,65,3,4,Manager,4,Married,15933,20773,3,No,25,4,3,0,15,3,3,11,9,2,10
28,0,Travel_Rarely,1359,Research & Development,2,4,Medical,1,Female,64,3,3,Manufacturing Director,3,Married,11962,21494,1,Yes,16,3,4,3,10,5,3,10,6,3,4
49,0,Travel_Rarely,1244,Sales,28,2,Medical,4,Male,82,3,5,Manager,2,Single,18685,15979,3,No,12,3,4,0,20,2,3,9,6,2,9
53,0,Non-Travel,1048,Research & Development,12,3,Technical Degree,4,Female,63,2,4,Research Director,2,Single,14629,19576,3,Yes,20,4,3,1,8,3,3,6,6,6,3
22,1,Travel_Rarely,733,Research & Development,24,4,Technical Degree,2,Male,36,3,2,Healthcare Representative,4,Divorced,8451,23643,4,Yes,24,4,1,0,4,2,2,1,0,1,0
41,0,Travel_Rarely,416,Research & Development,22,2,Other,4,Female,42,1,2,Manufacturing Director,3,Divorced,9184,21689,8,No,18,3,3,1,7,3,4,2,0,1,1
29,0,Travel_Rarely,403,Sales,2,1,Other,1,Male,91,3,5,Manager,4,Divorced,18057,6435,8,No,23,4,4,3,11,3,3,4,4,3,0
47,0,Travel_Rarely,625,Sales,25,4,Medical,4,Female,71,2,3,Sales Executive,2,Married,12009,16130,2,No,18,3,1,0,9,2,3,7,3,5,2
28,0,Non-Travel,1117,Sales,8,3,Life Sciences,1,Male,90,3,2,Sales Executive,3,Single,8861,25076,0,Yes,16,3,3,1,7,3,2,4,4,0,4
59,1,Non-Travel,1333,Research & Development,22,3,Other,2,Male,59,3,2,Healthcare Representative,4,Single,8346,19821,4,Yes,19,3,2,1,7,2,2,7,5,6,0
57,1,Travel_Rarely,747,Human Resources,6,3,Human Resources,3,Male,86,3,1,Human Resources,3,Married,5870,15813,5,Yes,12,3,3,2,4,0,3,2,1,2,1
43,1,Travel_Rarely,1091,Research & Development,14,3,Technical Degree,1,Male,87,3,1,Research Scientist,3,Single,5031,5328,4,No,23,4,4,1,4,2,3,2,2,0,1
26,1,Travel_Rarely,1140,Sales,23,1,Medical,3,Male,44,4,4,Manager,3,Divorced,14406,25538,7,Yes,13,3,4,1,8,2,2,7,6,1,4
55,0,Travel_Rarely,486,Sales,10,4,Life Sciences,2,Male,70,3,1,Sales Representative,3,Married,5354,8919,5,Yes,20,4,4,1,3,4,2,2,1,1,2
